date,vendor_id,vendor_type,vendor_rating,bid_amount,base_price,quality_score,won
2025-06-30 18:35:06.366091,102,0,3.5,116763.72,107221.73,0.6458,1
2025-10-20 18:35:06.366091,155,2,3.44,190004.97,169751.99,0.6664,0
2025-07-05 18:35:06.366091,86,2,5.0,110415.62,100992.77,0.2456,0
2025-06-24 18:35:06.366091,187,1,3.29,105813.21,101700.1,0.3674,0
2025-05-21 18:35:06.366091,125,2,3.41,96490.43,84532.38,0.1864,0
2025-02-20 18:35:06.366091,40,1,3.72,103782.36,93596.47,0.2672,0
2025-05-18 18:35:06.366091,45,0,4.46,94038.2,91082.02,0.5704,1
2025-08-11 18:35:06.366091,113,2,3.84,99337.74,85906.29,0.4215,0
2025-01-07 18:35:06.366091,89,2,4.16,86948.29,75898.34,0.3239,1
2024-11-22 18:35:06.366091,111,0,4.12,72092.82,70224.78,0.4876,0
2025-08-20 18:35:06.366091,194,2,4.75,238872.43,190782.74,0.9007,0
2025-06-04 18:35:06.366091,30,0,2.45,124840.11,117214.97,0.523,0
2025-06-19 18:35:06.366091,133,1,3.78,61427.55,58122.1,0.6869,1
2024-12-30 18:35:06.366091,36,0,4.08,96597.52,96187.85,0.367,0
2025-11-01 18:35:06.366091,42,0,3.75,85584.93,88056.12,0.2992,0
2025-05-26 18:35:06.366091,55,1,3.79,78650.8,68386.74,0.9292,0
2024-12-03 18:35:06.366091,65,2,4.08,219493.22,178986.07,0.9287,0
2025-05-16 18:35:06.366091,115,1,3.21,67016.82,61752.04,0.8611,1
2025-10-19 18:35:06.366091,50,2,4.25,138177.26,124363.78,0.3823,0
2025-10-26 18:35:06.366091,2,2,5.0,133005.02,110273.23,1.0,1
2025-10-12 18:35:06.366091,68,2,5.0,229702.56,189289.96,0.8373,0
2025-08-23 18:35:06.366091,184,1,2.9,64787.38,59953.21,0.2316,0
2024-12-02 18:35:06.366091,98,2,4.73,148926.27,135544.15,0.2899,1
2025-01-04 18:35:06.366091,97,1,3.52,79443.84,69360.42,0.6349,1
2025-01-09 18:35:06.366091,71,2,4.6,91360.73,75785.78,0.5079,0
2025-09-07 18:35:06.366091,38,2,4.33,101800.21,90040.23,0.3221,0
2025-09-30 18:35:06.366091,11,2,5.0,227324.73,181971.69,0.5971,0
2025-06-11 18:35:06.366091,147,0,3.71,46762.55,45259.86,0.4939,1
2025-02-21 18:35:06.366091,198,0,3.42,82237.43,81423.11,0.5251,1
2025-04-30 18:35:06.366091,56,2,3.67,174624.69,158569.9,0.7138,1
2024-11-23 18:35:06.366091,55,1,3.11,51094.44,49327.87,0.1647,0
2025-07-02 18:35:06.366091,160,1,2.9,60930.2,58816.61,0.3038,0
2025-04-20 18:35:06.366091,25,1,3.29,76578.26,68108.81,0.7305,0
2025-04-17 18:35:06.366091,23,2,3.13,192268.33,154675.66,0.7278,0
2025-03-21 18:35:06.366091,173,2,4.21,99404.22,92605.9,0.4382,0
2025-07-27 18:35:06.366091,92,2,5.0,197561.29,171878.52,0.4333,0
2025-09-11 18:35:06.366091,128,2,3.63,125884.84,108440.53,0.4361,0
2025-08-19 18:35:06.366091,192,0,4.15,121442.61,117649.81,0.5737,1
2024-11-30 18:35:06.366091,94,1,3.55,85420.73,75665.34,0.8148,0
2025-01-03 18:35:06.366091,199,1,3.66,115954.16,108459.55,0.2796,0
2025-03-15 18:35:06.366091,23,2,3.52,208802.94,181795.58,0.4914,0
2024-12-19 18:35:06.366091,51,0,4.47,117654.08,111986.38,0.7111,1
2025-04-08 18:35:06.366091,35,2,5.0,186968.7,157511.68,1.0,1
2024-12-04 18:35:06.366091,22,1,4.32,45033.06,40278.76,0.7948,1
2024-12-23 18:35:06.366091,66,0,2.25,58763.95,60486.4,0.187,0
2024-12-09 18:35:06.366091,153,0,3.21,67952.99,66007.21,0.925,1
2025-07-24 18:35:06.366091,174,0,3.03,65534.24,62147.48,0.7446,1
2025-05-02 18:35:06.366091,184,1,3.66,53081.54,47301.29,0.7047,1
2025-07-15 18:35:06.366091,126,0,3.08,64333.32,65742.45,0.5583,1
2025-09-30 18:35:06.366091,22,1,4.13,54667.23,48373.94,0.5901,0
2025-06-06 18:35:06.366091,147,0,3.92,67684.27,65160.01,0.4512,1
2025-01-28 18:35:06.366091,194,2,4.06,140484.26,123632.21,0.5829,0
2025-10-18 18:35:06.366091,106,1,3.76,55085.71,54508.2,0.1838,0
2025-01-31 18:35:06.366091,114,0,3.55,116602.29,110233.14,0.5304,0
2025-08-17 18:35:06.366091,180,0,3.42,99000.92,97583.39,0.4425,0
2025-06-30 18:35:06.366091,36,0,3.65,121922.61,119865.55,0.5241,1
2025-03-07 18:35:06.366091,150,0,3.36,77299.31,74551.71,0.2195,0
2025-01-30 18:35:06.366091,9,0,2.69,73374.11,69625.57,0.8411,1
2025-03-06 18:35:06.366091,94,1,4.32,73104.67,65384.85,0.7163,1
2025-06-11 18:35:06.366091,166,1,3.24,124769.0,114369.84,0.4015,0
2025-07-08 18:35:06.366091,27,0,2.24,64935.47,64564.93,0.3021,0
2025-03-05 18:35:06.366091,170,2,3.48,133395.27,115443.59,0.5723,0
2025-07-29 18:35:06.366091,20,2,4.5,89252.31,79810.22,0.557,1
2025-09-05 18:35:06.366091,113,2,4.29,175087.37,157633.42,0.304,0
2025-10-28 18:35:06.366091,194,2,4.08,151416.11,123968.55,0.549,0
2025-07-29 18:35:06.366091,176,2,4.14,177043.47,155748.58,0.5263,1
2025-06-19 18:35:06.366091,118,1,2.99,54591.55,51031.77,0.1901,0
2025-10-27 18:35:06.366091,151,1,3.57,121261.64,109089.33,0.6009,0
2024-12-07 18:35:06.366091,155,2,4.46,204704.22,163477.91,0.6837,0
2025-09-25 18:35:06.366091,141,0,4.46,117783.94,114427.06,0.8042,1
2025-01-08 18:35:06.366091,58,1,3.18,98191.95,88780.55,0.6449,0
2025-09-21 18:35:06.366091,40,1,4.09,71693.66,70700.41,0.5457,1
2025-03-01 18:35:06.366091,82,1,2.83,70176.2,64452.69,0.5354,1
2025-07-17 18:35:06.366091,113,2,4.89,109538.27,96974.28,0.3686,0
2025-03-16 18:35:06.366091,37,1,3.73,98731.15,94054.48,0.2795,0
2025-01-19 18:35:06.366091,59,2,4.93,118697.42,103986.81,,0
2025-03-01 18:35:06.366091,71,2,3.65,128129.05,113286.47,0.5168,1
2025-02-28 18:35:06.366091,162,0,3.5,107766.26,104894.46,0.5775,0
2025-03-07 18:35:06.366091,56,2,4.17,94730.22,83073.64,0.4234,1
2025-08-29 18:35:06.366091,13,1,3.53,82939.03,73788.83,0.8383,1
2025-08-27 18:35:06.366091,7,1,4.71,115873.69,100467.92,0.975,0
2025-08-17 18:35:06.366091,5,2,3.94,185399.56,161818.76,0.6663,0
2025-04-28 18:35:06.366091,152,2,4.47,85816.57,70200.58,0.8921,1
2025-02-10 18:35:06.366091,150,0,2.84,41322.82,40647.81,0.4268,1
2025-01-13 18:35:06.366091,48,0,3.98,61824.49,59496.99,0.3733,0
2025-10-31 18:35:06.366091,151,1,3.36,45417.98,41781.12,0.3888,0
2024-12-06 18:35:06.366091,69,0,3.48,49354.25,48134.52,0.2893,0
2025-07-07 18:35:06.366091,15,0,4.35,39860.62,40179.51,0.4993,0
2025-10-22 18:35:06.366091,67,1,3.04,98451.12,93441.5,0.1946,0
2025-03-30 18:35:06.366091,61,1,3.86,104365.22,95156.15,0.396,1
2025-07-11 18:35:06.366091,49,1,3.03,84398.77,76312.51,0.5695,0
2024-11-18 18:35:06.366091,24,0,3.58,80927.68,81102.65,0.5334,0
2025-10-01 18:35:06.366091,86,2,3.94,212439.77,173503.02,0.5904,1
2025-02-07 18:35:06.366091,79,1,3.55,90073.76,88051.1,0.4262,0
2025-07-27 18:35:06.366091,164,2,5.0,182958.44,160097.12,0.5698,0
2025-09-02 18:35:06.366091,163,1,3.42,94347.45,83709.01,0.883,1
2025-07-13 18:35:06.366091,146,2,4.06,102603.66,84584.3,0.8,0
2024-11-14 18:35:06.366091,169,1,3.87,119449.52,112185.39,0.4874,0
2025-02-05 18:35:06.366091,80,2,3.73,97115.53,84583.44,0.4523,0
2025-02-17 18:35:06.366091,179,2,4.27,92430.25,82356.63,0.4126,0
2025-06-09 18:35:06.366091,140,2,4.13,160615.11,139576.08,0.5853,1
2025-06-01 18:35:06.366091,177,0,2.73,54548.43,53467.89,0.6048,1
2025-02-10 18:35:06.366091,190,1,2.64,99987.97,97109.23,0.3558,0
2025-06-24 18:35:06.366091,67,1,2.48,63630.52,58209.6,0.6953,0
2025-06-22 18:35:06.366091,46,1,4.53,48505.18,44808.62,0.9083,1
2025-06-05 18:35:06.366091,177,0,3.97,87653.94,87091.4,0.2508,1
2025-10-04 18:35:06.366091,180,0,3.75,105166.61,104903.65,0.2268,0
2025-06-01 18:35:06.366091,26,2,3.78,107828.02,95108.5,0.7547,0
2025-06-13 18:35:06.366091,199,1,2.74,47150.57,44742.52,0.6116,1
2025-05-31 18:35:06.366091,148,1,2.87,134115.86,118512.38,0.7634,0
2025-04-16 18:35:06.366091,115,1,3.74,95570.09,88854.58,0.701,1
2025-08-15 18:35:06.366091,181,1,1.72,115144.05,105733.2,0.8292,1
2025-01-19 18:35:06.366091,156,0,3.39,71620.51,73179.4,0.6128,0
2025-06-24 18:35:06.366091,8,2,4.42,111896.44,93589.4,0.6417,1
2025-07-06 18:35:06.366091,195,0,3.08,88212.77,86203.21,0.3472,0
2025-05-20 18:35:06.366091,151,1,2.39,124040.08,113994.73,0.2232,0
2024-12-11 18:35:06.366091,135,0,3.37,49919.26,47262.1,0.5118,0
2025-02-19 18:35:06.366091,95,2,4.76,77274.46,67614.29,0.3351,0
2025-07-25 18:35:06.366091,156,0,3.07,81028.68,77176.74,0.4969,0
2024-11-07 18:35:06.366091,137,2,4.94,186198.92,161495.52,0.4512,1
2025-10-11 18:35:06.366091,127,1,3.51,66370.04,59963.68,0.4717,0
2025-09-14 18:35:06.366091,52,1,3.14,87467.79,75807.13,0.6426,0
2025-10-22 18:35:06.366091,179,2,3.6,191725.32,173627.0,0.5871,1
2025-09-18 18:35:06.366091,131,2,3.95,218704.9,183590.34,1.0,1
2024-11-10 18:35:06.366091,125,2,4.49,138528.47,119746.41,0.1885,0
2024-12-11 18:35:06.366091,87,0,3.1,90416.79,82371.7,0.7338,1
2024-12-18 18:35:06.366091,135,0,3.63,57795.02,57664.39,0.4335,0
2025-01-15 18:35:06.366091,29,2,4.29,155129.81,139826.49,0.419,0
2025-05-02 18:35:06.366091,144,0,3.64,95260.65,91883.46,0.8703,1
2025-02-07 18:35:06.366091,34,1,4.07,57865.92,57268.95,0.3712,0
2024-12-14 18:35:06.366091,39,0,3.74,70696.67,64810.4,0.6379,0
2025-07-13 18:35:06.366091,29,2,4.73,147403.14,120815.54,0.9349,1
2025-02-12 18:35:06.366091,183,0,3.97,87697.01,84851.47,0.4884,0
2025-08-20 18:35:06.366091,81,0,3.89,111618.08,104004.92,0.5051,0
2025-02-05 18:35:06.366091,51,0,3.65,87275.63,90554.3,0.1126,0
2025-03-14 18:35:06.366091,164,2,4.12,195416.62,174753.8,0.2117,0
2025-08-07 18:35:06.366091,90,0,4.42,85266.84,82693.43,0.812,1
2025-10-10 18:35:06.366091,41,2,3.58,170175.04,139416.76,0.8824,1
2024-11-23 18:35:06.366091,133,1,4.04,99636.21,92421.59,0.8282,1
2025-11-01 18:35:06.366091,36,0,3.7,77845.46,76964.73,0.6774,0
2024-12-07 18:35:06.366091,50,2,5.0,122790.95,101800.22,0.7094,0
2025-10-25 18:35:06.366091,111,0,4.41,54226.09,52004.1,0.5489,0
2025-02-11 18:35:06.366091,89,2,5.0,196368.27,191198.85,0.15,1
2025-01-04 18:35:06.366091,70,1,3.38,54778.51,51613.41,0.728,1
2025-01-16 18:35:06.366091,137,2,3.97,135840.91,122992.53,0.5103,0
2025-06-25 18:35:06.366091,130,1,3.56,115202.32,109624.57,0.2547,0
2024-11-17 18:35:06.366091,68,2,4.96,175462.45,139943.22,1.0,1
2025-05-19 18:35:06.366091,150,0,3.81,47924.42,45742.12,0.8827,1
2025-08-17 18:35:06.366091,74,2,5.0,201745.4,166721.29,0.6654,0
2025-05-26 18:35:06.366091,79,1,3.25,127182.61,114878.0,0.5608,0
2025-09-17 18:35:06.366091,19,1,3.89,43473.95,42040.81,0.2347,0
2025-02-22 18:35:06.366091,109,1,2.7,70624.61,64079.39,0.5766,1
2025-04-23 18:35:06.366091,10,1,4.89,121394.25,112965.39,0.3972,0
2025-03-11 18:35:06.366091,125,2,4.43,133392.21,118921.06,0.643,0
2025-06-06 18:35:06.366091,96,0,3.19,106601.5,96360.29,0.6655,0
2025-02-06 18:35:06.366091,85,1,2.91,113391.54,109594.15,0.3521,0
2025-02-26 18:35:06.366091,124,1,4.54,88225.38,83463.68,0.6847,0
2025-04-04 18:35:06.366091,29,2,3.99,172110.26,144254.86,0.8258,0
2025-04-27 18:35:06.366091,25,1,3.83,45415.22,40949.61,0.5675,0
2025-08-03 18:35:06.366091,198,0,2.29,93463.77,93670.29,0.0572,0
2025-08-01 18:35:06.366091,17,2,5.0,80080.39,69416.63,0.8843,1
2025-07-12 18:35:06.366091,175,1,4.88,53078.4,49541.18,0.3851,0
2024-12-26 18:35:06.366091,193,1,3.37,121678.26,108289.77,0.7313,0
2025-10-30 18:35:06.366091,171,0,3.87,68839.34,68680.75,0.4672,1
2025-06-10 18:35:06.366091,100,1,4.86,120286.0,117020.05,0.3614,1
2024-11-06 18:35:06.366091,97,1,3.5,137059.08,119563.79,0.7643,0
2025-08-08 18:35:06.366091,58,1,4.56,124538.19,113908.72,0.786,0
2024-11-16 18:35:06.366091,53,2,4.3,109121.58,96332.25,0.0896,0
2024-12-19 18:35:06.366091,4,1,3.08,79244.89,70647.24,0.857,1
2025-09-08 18:35:06.366091,51,0,2.76,48913.05,48829.28,0.5537,0
2025-05-26 18:35:06.366091,140,2,4.32,214333.14,182527.31,0.489,0
2025-06-30 18:35:06.366091,30,0,3.69,66433.17,67490.93,0.355,0
2025-09-26 18:35:06.366091,43,1,4.01,81089.11,73375.56,0.6408,1
2024-12-06 18:35:06.366091,198,0,4.07,56919.06,54924.95,0.555,0
2025-10-31 18:35:06.366091,3,0,4.02,58663.48,54990.27,0.8573,0
2025-08-03 18:35:06.366091,57,0,3.82,112087.63,112223.21,0.7435,1
2025-05-31 18:35:06.366091,97,1,3.32,122576.06,109973.26,0.8174,0
2024-11-20 18:35:06.366091,24,0,2.63,95831.02,98527.43,0.2411,1
2025-06-05 18:35:06.366091,161,2,4.72,219612.15,180782.42,0.5797,1
2025-03-18 18:35:06.366091,139,1,2.9,104589.69,92766.52,0.825,0
2025-06-16 18:35:06.366091,89,2,4.39,202941.87,181173.67,0.759,1
2025-01-21 18:35:06.366091,162,0,3.06,40898.13,40802.65,0.4998,0
2025-04-02 18:35:06.366091,51,0,3.79,52650.92,50556.37,0.9017,1
2025-01-18 18:35:06.366091,123,0,2.98,109274.7,112745.11,0.1915,0
2024-11-17 18:35:06.366091,151,1,2.85,72692.24,66328.56,0.4951,1
2025-05-06 18:35:06.366091,151,1,2.24,71833.91,63835.24,0.617,0
2025-06-02 18:35:06.366091,108,0,4.22,61897.05,56301.03,0.9039,1
2025-05-26 18:35:06.366091,127,1,2.69,116063.38,106676.95,0.6815,0
2024-11-06 18:35:06.366091,183,0,1.65,67552.06,65998.77,0.728,0
2025-06-10 18:35:06.366091,98,2,4.43,195025.52,173760.33,0.5418,0
2025-03-17 18:35:06.366091,114,0,3.41,113352.8,116603.24,0.2651,0
2025-09-24 18:35:06.366091,131,2,3.66,186910.49,164137.21,0.5662,0
2025-02-10 18:35:06.366091,137,2,3.71,158067.36,141143.55,0.3087,1
2025-04-24 18:35:06.366091,8,2,5.0,209890.76,176988.56,0.6213,0
2025-07-14 18:35:06.366091,40,1,2.99,53753.83,48702.29,0.7291,1
2025-05-01 18:35:06.366091,16,1,3.27,125325.37,112830.74,0.7882,0
2025-07-29 18:35:06.366091,38,2,3.3,202251.11,177780.57,0.8595,0
2025-08-02 18:35:06.366091,36,0,3.62,102590.63,98932.43,,0
2025-08-12 18:35:06.366091,172,1,2.76,74866.94,68816.19,0.3458,0
2025-06-09 18:35:06.366091,196,1,3.13,65597.41,58394.23,0.8114,1
2024-11-12 18:35:06.366091,65,2,4.72,69351.11,64411.43,0.4097,1
2025-09-10 18:35:06.366091,81,0,3.11,42307.13,40911.67,0.6855,0
2025-05-28 18:35:06.366091,20,2,5.0,121100.98,109370.04,0.3986,0
2025-08-21 18:35:06.366091,97,1,3.6,84312.62,85538.2,0.2056,0
2025-06-11 18:35:06.366091,8,2,3.33,204315.14,173839.55,0.7344,0
2025-05-01 18:35:06.366091,164,2,5.0,153495.69,131149.28,0.4516,1
2025-04-21 18:35:06.366091,166,1,3.14,61207.69,58591.02,0.565,0
2025-04-21 18:35:06.366091,119,2,4.05,176769.79,148307.54,0.7301,1
2025-08-20 18:35:06.366091,66,0,2.94,120938.3,107449.19,0.8695,1
2025-05-13 18:35:06.366091,176,2,4.15,100672.54,89828.04,0.344,0
2024-11-24 18:35:06.366091,125,2,4.2,131274.83,109810.08,0.5611,1
2024-12-14 18:35:06.366091,74,2,3.5,151478.72,134515.18,0.2212,0
2024-11-13 18:35:06.366091,42,0,3.35,89633.97,90460.43,0.4192,0
2025-02-23 18:35:06.366091,72,0,4.01,56272.11,50864.21,0.8765,1
2025-04-27 18:35:06.366091,72,0,3.72,41877.18,41918.73,0.2946,1
2025-08-16 18:35:06.366091,32,2,4.49,148219.27,127674.7,0.9754,0
2025-06-02 18:35:06.366091,21,0,3.63,87639.01,81177.6,0.6232,0
2025-03-14 18:35:06.366091,41,2,3.49,166571.65,143194.96,0.6384,1
2025-03-30 18:35:06.366091,108,0,4.53,69627.83,64597.59,0.6348,1
2025-10-06 18:35:06.366091,12,0,3.67,107056.84,94939.12,0.9054,0
2024-12-27 18:35:06.366091,33,0,2.53,76737.75,74158.37,0.7275,0
2025-06-25 18:35:06.366091,94,1,3.53,96997.8,86510.01,0.7489,0
2024-11-19 18:35:06.366091,45,0,3.44,98593.32,94800.92,0.4854,1
2025-08-30 18:35:06.366091,78,0,2.46,66381.48,65193.71,0.4426,0
2025-07-14 18:35:06.366091,94,1,2.51,114344.72,104093.42,0.3659,0
2024-11-17 18:35:06.366091,47,2,4.63,219197.75,188396.66,0.4274,1
2025-02-05 18:35:06.366091,118,1,3.18,80773.88,70493.08,0.6011,1
2025-06-07 18:35:06.366091,135,0,4.5,52866.82,53432.11,0.4395,1
2025-07-03 18:35:06.366091,180,0,4.19,90374.3,94217.53,0.4691,0
2025-05-06 18:35:06.366091,41,2,3.46,127643.72,112039.77,0.3402,0
2025-04-03 18:35:06.366091,150,0,1.4,121440.47,117838.85,0.5833,0
2025-05-04 18:35:06.366091,155,2,4.42,160504.17,126540.14,0.8513,0
2025-08-19 18:35:06.366091,176,2,4.11,183836.59,163512.11,0.3386,0
2025-08-11 18:35:06.366091,113,2,4.28,195567.78,166410.99,0.6189,1
2025-10-29 18:35:06.366091,140,2,3.96,118552.02,103495.83,0.5161,0
2025-01-28 18:35:06.366091,25,1,3.75,45280.21,40826.52,0.5535,0
2025-07-31 18:35:06.366091,10,1,3.56,58145.84,51700.42,0.6818,1
2025-06-25 18:35:06.366091,81,0,2.74,123869.74,115571.48,0.848,0
2025-01-14 18:35:06.366091,75,0,3.24,62045.87,55531.66,0.5206,0
2025-01-03 18:35:06.366091,129,0,2.45,76782.52,75627.42,0.6334,0
2024-11-12 18:35:06.366091,7,1,4.38,92592.0,89282.05,0.2616,0
2025-09-12 18:35:06.366091,182,2,4.14,97316.41,87554.19,0.2442,0
2025-04-18 18:35:06.366091,9,0,4.43,66817.28,66137.19,0.3946,0
2025-06-04 18:35:06.366091,20,2,3.21,96487.02,82574.77,0.8437,1
2025-02-14 18:35:06.366091,82,1,4.28,65803.23,57621.1,0.9777,1
2025-04-06 18:35:06.366091,39,0,3.6,90971.37,88208.12,0.5314,1
2025-01-22 18:35:06.366091,160,1,4.07,53492.8,48320.53,0.5168,0
2025-02-03 18:35:06.366091,79,1,3.58,45279.01,45160.52,0.1921,0
2025-04-17 18:35:06.366091,138,0,3.4,63409.75,62255.98,0.4764,0
2025-05-19 18:35:06.366091,103,1,3.82,114655.9,114426.71,0.4586,0
2025-06-26 18:35:06.366091,197,2,4.32,135416.41,112501.41,0.3766,0
2025-06-23 18:35:06.366091,109,1,4.22,62305.53,56586.42,0.5323,1
2025-08-04 18:35:06.366091,115,1,2.83,93077.07,87138.68,0.4006,0
2025-01-03 18:35:06.366091,70,1,3.6,98196.15,87803.1,0.8927,1
2025-11-02 18:35:06.366091,84,0,4.35,99700.3,97606.31,0.3873,1
2024-11-19 18:35:06.366091,87,0,3.63,116695.51,105833.51,0.5083,0
2025-10-19 18:35:06.366091,165,0,2.66,104005.08,105373.66,0.1081,0
2025-09-15 18:35:06.366091,25,1,3.11,104850.72,91741.67,0.7858,1
2025-01-15 18:35:06.366091,173,2,3.49,158839.57,137236.51,0.3852,0
2025-08-14 18:35:06.366091,143,2,4.84,118451.61,106774.03,0.3556,0
2024-12-08 18:35:06.366091,80,2,4.82,186142.19,162076.42,0.668,0
2025-01-03 18:35:06.366091,153,0,3.45,96531.78,95978.76,0.4302,1
2025-04-02 18:35:06.366091,24,0,2.79,80557.44,78878.22,0.6278,0
2025-04-10 18:35:06.366091,172,1,3.21,120818.09,113074.26,0.4557,0
2025-04-23 18:35:06.366091,24,0,4.1,55998.49,55312.63,0.4873,0
2025-07-29 18:35:06.366091,63,0,4.26,101297.93,95786.71,0.3814,0
2025-02-01 18:35:06.366091,130,1,4.72,123659.11,111496.09,0.353,0
2025-02-27 18:35:06.366091,161,2,4.98,129976.25,117073.22,0.126,0
2025-05-25 18:35:06.366091,143,2,3.75,206721.37,173708.59,0.5227,0
2025-04-29 18:35:06.366091,46,1,3.3,51906.64,49649.17,0.2878,1
2025-05-01 18:35:06.366091,58,1,3.09,53907.57,47995.78,0.7603,1
2024-11-13 18:35:06.366091,30,0,2.96,43729.79,43536.77,0.2362,1
2025-07-29 18:35:06.366091,148,1,3.3,77438.68,71537.55,0.1974,0
2025-04-16 18:35:06.366091,79,1,2.6,69260.03,67957.45,0.2755,0
2025-10-25 18:35:06.366091,33,0,3.47,111975.2,108698.53,0.4197,1
2025-04-05 18:35:06.366091,177,0,3.15,85177.81,80799.22,0.7113,0
2025-07-03 18:35:06.366091,90,0,3.45,63744.1,62193.44,0.3995,1
2025-10-26 18:35:06.366091,136,1,3.1,96695.96,88597.34,0.4846,1
2024-11-11 18:35:06.366091,16,1,2.55,77457.75,67313.45,0.8878,1
2025-06-30 18:35:06.366091,186,0,3.0,108288.56,102348.66,0.365,0
2025-05-08 18:35:06.366091,159,0,3.66,54910.83,51755.81,0.5575,0
2025-08-01 18:35:06.366091,40,1,2.95,65812.22,61515.36,0.5734,1
2025-10-13 18:35:06.366091,97,1,3.02,50991.54,45327.6,0.6286,0
2025-09-08 18:35:06.366091,104,2,3.61,147156.23,124700.62,0.6843,1
2025-07-04 18:35:06.366091,184,1,3.97,45901.21,42172.95,0.5503,1
2025-03-03 18:35:06.366091,58,1,3.85,61705.13,56846.59,0.6521,0
2025-05-30 18:35:06.366091,97,1,2.89,60591.1,60132.89,0.1874,0
2025-01-23 18:35:06.366091,187,1,4.8,98665.41,92349.08,0.3117,0
2025-11-04 18:35:06.366091,171,0,2.83,83432.99,81704.24,0.4416,0
2025-07-20 18:35:06.366091,75,0,3.72,61316.94,61826.34,0.1909,0
2024-12-14 18:35:06.366091,134,2,4.51,109480.07,92055.84,0.6628,1
2025-07-14 18:35:06.366091,38,2,4.22,204067.17,167612.85,0.8877,0
2025-02-24 18:35:06.366091,167,2,4.4,124853.47,110168.16,0.3285,0
2024-12-16 18:35:06.366091,40,1,3.71,97651.69,94152.03,0.5201,0
2025-10-18 18:35:06.366091,18,0,3.38,73442.48,73739.3,0.5463,0
2025-01-20 18:35:06.366091,150,0,3.91,100119.69,91555.15,0.6075,1
2025-08-15 18:35:06.366091,81,0,2.83,85674.04,81887.3,0.5989,1
2025-07-22 18:35:06.366091,143,2,5.0,202215.99,172596.76,0.7839,1
2025-03-12 18:35:06.366091,114,0,2.97,101355.21,98603.38,0.282,1
2024-11-22 18:35:06.366091,129,0,3.56,66310.41,64658.86,0.769,1
2024-12-21 18:35:06.366091,149,2,4.23,104388.05,97473.36,0.1617,0
2025-02-15 18:35:06.366091,30,0,3.84,82926.67,76571.31,0.7368,1
2025-09-22 18:35:06.366091,34,1,4.14,63980.65,60568.36,0.2791,0
2025-07-25 18:35:06.366091,74,2,4.99,196648.25,156711.23,0.972,1
2025-05-25 18:35:06.366091,102,0,2.85,76844.07,70953.49,0.6186,0
2025-07-09 18:35:06.366091,185,2,5.0,96653.83,82888.27,0.4539,0
2025-07-29 18:35:06.366091,151,1,4.33,49364.48,48114.65,0.292,0
2025-09-23 18:35:06.366091,120,0,2.07,108661.78,102784.17,0.7119,0
2025-05-31 18:35:06.366091,198,0,3.45,63153.44,62010.92,0.4086,0
2025-01-10 18:35:06.366091,82,1,3.51,54210.82,51014.36,0.8468,0
2025-04-09 18:35:06.366091,43,1,3.57,47739.46,44305.18,0.636,0
2025-03-24 18:35:06.366091,82,1,3.52,43038.0,40964.35,0.6781,0
2025-07-25 18:35:06.366091,62,2,4.62,143830.98,120004.07,0.8671,0
2025-06-22 18:35:06.366091,55,1,3.89,315241.18747212307,108983.36,0.7561,1
2025-06-25 18:35:06.366091,52,1,3.47,69661.41,63255.46,0.5162,1
2025-10-22 18:35:06.366091,183,0,4.18,102250.7,97771.37,0.7564,0
2025-06-19 18:35:06.366091,109,1,3.24,58625.09,53839.56,0.8935,0
2025-09-06 18:35:06.366091,43,1,3.42,119609.25,105596.06,0.8407,0
2025-05-03 18:35:06.366091,119,2,4.35,96875.16,88032.22,0.2464,0
2024-12-09 18:35:06.366091,186,0,3.14,98894.1,97919.66,0.682,1
2025-10-24 18:35:06.366091,54,0,3.87,76930.58,77375.95,0.2077,0
2025-06-19 18:35:06.366091,142,1,2.96,73711.13,68359.14,0.6992,0
2025-02-14 18:35:06.366091,75,0,4.22,56809.8,58195.27,0.4476,0
2025-09-03 18:35:06.366091,78,0,3.76,46245.95,46050.64,0.3686,0
2025-02-09 18:35:06.366091,178,1,3.86,104141.56,97425.91,0.1942,0
2025-08-17 18:35:06.366091,71,2,4.57,155832.08,134418.14,0.7094,1
2025-11-03 18:35:06.366091,71,2,4.66,163745.76,148797.33,0.2412,0
2025-03-11 18:35:06.366091,109,1,4.3,81022.74,75113.69,0.4815,0
2025-03-08 18:35:06.366091,18,0,3.21,104935.61,102683.82,0.7041,0
2024-12-08 18:35:06.366091,177,0,3.35,49675.03,45999.1,0.9329,1
2025-06-04 18:35:06.366091,132,0,3.85,98123.3,90103.38,0.5733,1
2024-11-15 18:35:06.366091,34,1,4.21,125317.27,112755.43,0.8169,1
2025-01-20 18:35:06.366091,158,2,4.6,158030.31,129869.5,0.8543,0
2025-03-20 18:35:06.366091,13,1,3.33,78869.76,72200.82,0.5708,0
2025-07-27 18:35:06.366091,156,0,3.05,83112.19,81835.57,0.0579,1
2025-04-07 18:35:06.366091,89,2,5.0,184361.39,153079.35,0.8008,1
2025-06-30 18:35:06.366091,157,1,3.99,97076.47,88708.15,0.5017,0
2025-10-14 18:35:06.366091,72,0,2.84,114340.79,109469.03,0.5879,0
2024-12-23 18:35:06.366091,124,1,3.02,96736.31,84218.11,0.7461,1
2025-04-07 18:35:06.366091,89,2,4.35,165050.83,138004.31,0.9947,1
2025-09-09 18:35:06.366091,156,0,3.76,74729.96,72518.68,0.5413,1
